	ENSG00000206195.10	ENSG00000272872.1	ENSG00000100181.22	ENSG00000283633.1	ENSG00000241717.1	ENSG00000230481.2	ENSG00000253691.2	ENSG00000237438.7	ENSG00000273203.1	ENSG00000273442.1	ENSG00000177663.13	ENSG00000183307.3	ENSG00000069998.12	ENSG00000185837.3	ENSG00000093072.15	ENSG00000099954.18	ENSG00000182902.13	ENSG00000236754.5	ENSG00000131100.12	ENSG00000099968.17	ENSG00000015475.18	ENSG00000269220.1	ENSG00000243156.7	ENSG00000234913.1	ENSG00000235295.1	ENSG00000225335.3	ENSG00000215193.12	ENSG00000183785.14	ENSG00000280007.1	ENSG00000184979.9	ENSG00000278558.4	ENSG00000274602.4	ENSG00000183628.12	ENSG00000100033.16	ENSG00000237517.9	ENSG00000273032.1	ENSG00000070413.19	ENSG00000273311.1	ENSG00000281530.1	ENSG00000223461.1	ENSG00000272682.1	ENSG00000100056.11	ENSG00000260924.2	ENSG00000100075.9	ENSG00000070371.15	ENSG00000100084.14	ENSG00000185608.8	ENSG00000242259.8	ENSG00000185065.6	ENSG00000070010.18	ENSG00000273300.1	ENSG00000273212.1	ENSG00000093009.9	ENSG00000184113.9	ENSG00000184702.17	ENSG00000184058.12	ENSG00000185838.13	ENSG00000235776.2	ENSG00000215012.8	ENSG00000184470.20	ENSG00000232926.1	ENSG00000093010.13	ENSG00000099889.13	ENSG00000183597.15	ENSG00000236540.7	ENSG00000128191.15	ENSG00000099899.14	ENSG00000099901.16	ENSG00000099904.15	ENSG00000234409.6	ENSG00000249923.1	ENSG00000236499.2	ENSG00000040608.13	ENSG00000161132.6	ENSG00000128185.9	ENSG00000273343.1	ENSG00000185252.18	ENSG00000244486.8	ENSG00000099910.16	ENSG00000215493.3	ENSG00000236670.1	ENSG00000099917.17	ENSG00000226287.8	ENSG00000241973.10	ENSG00000099937.10	ENSG00000099940.11	ENSG00000099942.12	ENSG00000237476.1	ENSG00000183773.15	ENSG00000099949.18	ENSG00000272829.1	ENSG00000184436.11	ENSG00000230513.1	ENSG00000284130.1	ENSG00000099957.16	ENSG00000099960.12	ENSG00000169635.9	ENSG00000206140.10	ENSG00000183506.17	ENSG00000185651.14
1LG7Z	-0.658075667360262	-1.14611335660259	-0.7248705188777069	-1.05002570709707	-0.48261288381721995	-0.583672667898502	-0.48261288381721995	-0.24792064742520897	-0.0350649224537942	0.0438362079597167	-0.856704181874433	0.6689983923324151	-0.24792064742520897	-0.44358499338379903	0.0350649224537941	-0.921779971361295	-0.158419975796993	0.367445532417981	0.636461718809469	-2.10876310243032	-1.2736225888638302	0.583672667898502	-0.625765854268473	-0.771248856190946	0.625765854268473	1.2736225888638302	1.2935983410341299	0.22089418514744502	0.7595017835448499	0.105367862504749	1.3351777361189399	1.4763120533416398	0.647230897017041	-1.42607687227285	0.16730144510899697	0.284243506810051	0.935267713852561	-0.0965586152896391	1.3568616481425	0.0965586152896391	1.53057636850434	-0.908457868537385	0.615141104595973	-0.658075667360262	-0.5940965287803989	-0.583672667898502	0.948927783595636	0.7950688960168041	0.7595017835448499	0.6800015230981501	-0.647230897017041	-0.583672667898502	0.453276502912492	-0.256968879380086	-0.275129454289906	-0.140693743225248	-1.42607687227285	2.10876310243032	-1.12937124274826	-0.583672667898502	0.256968879380086	-1.05002570709707	-0.42432518923055	-0.647230897017041	-0.604585346583237	-0.376838393944666	0.869423773288886	-0.5527719466547459	-0.33945666908382	-0.34875569551704494	0.284243506810051	-0.7478585947633021	-0.20296698254706197	-1.14611335660259	1.85963585496984	0.0965586152896391	-0.6800015230981501	-2.30836181466664	0.7363159173761301	0.47278912099226705	-2.6971770920156497	-1.91147118828749	0.00876454673682839	0.5425893294957589	-1.31410405776748	2.19767845464964	-0.6689983923324151	-0.7248705188777069	-1.3351777361189399	1.14611335660259	-0.123011612835009	1.9690177837141298	0.22089418514744502	-0.5733118454269979	-1.08094792249234	-0.736315917376129	0.18510477917444002	1.9690177837141298	-0.414754435392883	-0.30254352056408
1LGOU	1.08094792249234	1.19837970230692	-0.0350649224537942	-0.512370678114162	-0.20296698254706197	-0.8952950781989258	-1.12937124274826	-1.53057636850434	-1.05002570709707	-1.19837970230692	1.72840252057389	-0.604585346583237	0.453276502912492	1.40225483961546	-1.6215716129475302	0.7478585947633021	-0.105367862504749	0.293381232121193	-0.0613895795169814	-1.14611335660259	-0.647230897017041	0.6580756673602629	-0.44358499338379903	-1.4763120533416398	-0.52239030995432	-0.583672667898502	-1.4763120533416398	-0.229884117579232	-1.18059855546391	-0.42432518923055	0.0877568550740368	-1.11293984523014	0.0965586152896391	0.47278912099226705	-1.50289108284423	1.2165480365286	-0.42432518923055	-1.08094792249234	0.21192207012032996	0.615141104595973	0.647230897017041	0.18510477917444002	-0.7950688960168041	2.45762240440889	0.47278912099226705	1.0054394025550502	0.42432518923055	0.976793633267482	-1.6215716129475302	-1.19837970230692	0.47278912099226705	-0.8952950781989258	-0.275129454289906	-1.6551104382401498	0.5940965287803989	-1.2736225888638302	0.158419975796993	0.0	-0.39572529581448707	-0.22089418514744502	-0.34875569551704494	-0.844121707593991	1.6551104382401498	1.0200762327861999	1.0200762327861999	0.414754435392883	0.105367862504749	-0.5940965287803989	-0.856704181874433	0.976793633267482	-0.976793633267482	-0.42432518923055	1.16318304340856	-0.962767257431005	-1.31410405776748	0.8952950781989258	0.414754435392883	-1.31410405776748	0.453276502912492	1.0200762327861999	0.24792064742520897	-0.42432518923055	0.22089418514744502	-1.3568616481425	1.7688250385187099	-1.91147118828749	0.0613895795169814	1.40225483961546	1.53057636850434	-0.976793633267482	-1.2541425146428502	0.6800015230981501	-1.50289108284423	-1.58976355438896	-1.09680356209351	0.5324626635416311	-1.55948717001655	-0.44358499338379903	-0.5425893294957589	-1.6215716129475302
1LSVX	-0.702259280165172	0.17619613114411997	-0.358084978322218	-0.0965586152896391	-0.21192207012032996	-0.256968879380086	0.256968879380086	2.45762240440889	-0.7478585947633021	-0.0701730253264157	-0.44358499338379903	0.284243506810051	-0.16730144510899697	1.08094792249234	-0.869423773288886	-0.7478585947633021	-1.72840252057389	-0.0438362079597167	0.5024022233733549	-1.08094792249234	0.7363159173761301	1.11293984523014	-0.453276502912492	0.293381232121193	1.6906216295849	1.0054394025550502	0.976793633267482	-1.50289108284423	0.367445532417981	-0.6910876044591341	1.58976355438896	1.55948717001655	1.09680356209351	0.856704181874433	0.6580756673602629	-1.40225483961546	-0.856704181874433	1.53057636850434	-0.293381232121193	0.0438362079597167	-0.30254352056408	1.7688250385187099	0.0613895795169814	1.05002570709707	-0.17619613114411997	-1.23512706836797	1.05002570709707	-0.256968879380086	-0.935267713852561	0.433934970416483	1.2935983410341299	-0.844121707593991	-1.18059855546391	0.358084978322218	-1.3351777361189399	0.563012204451115	1.16318304340856	-1.42607687227285	-0.5024022233733549	0.6689983923324151	-1.42607687227285	-0.5733118454269979	0.8071493903015059	1.55948717001655	1.7688250385187099	-0.7595017835448499	0.783103333893848	-0.20296698254706197	1.09680356209351	0.8952950781989258	0.7950688960168041	0.52239030995432	0.293381232121193	0.8952950781989258	0.5733118454269979	2.19767845464964	1.53057636850434	1.08094792249234	-0.512370678114162	0.34875569551704494	-0.18510477917444002	0.844121707593991	1.0200762327861999	1.2935983410341299	-0.702259280165172	-1.23512706836797	-0.636461718809468	-0.6689983923324151	0.0965586152896391	0.0613895795169814	-0.31173127794009003	-1.7688250385187099	-1.45073686181061	-0.8316714753780531	0.31173127794009003	-0.33945666908382	0.433934970416483	2.45762240440889	-1.9690177837141298	-1.16318304340856
1LVAM	0.976793633267482	1.09680356209351	0.330186904397919	-0.13184752503703098	-1.2736225888638302	-1.23512706836797	0.625765854268473	0.5527719466547459	0.123011612835009	-0.0438362079597167	1.42607687227285	0.293381232121193	0.647230897017041	0.42432518923055	-0.52239030995432	-1.9690177837141298	-0.625765854268473	-0.856704181874433	1.05002570709707	1.6215716129475302	-1.3351777361189399	-0.40522152348183604	1.2935983410341299	-0.6910876044591341	0.8071493903015059	0.783103333893848	0.49248344493036605	-0.140693743225248	0.105367862504749	0.604585346583237	-0.0438362079597167	-0.962767257431005	-0.18510477917444002	-0.7950688960168041	1.2736225888638302	0.330186904397919	-0.0526108673862316	0.13184752503703098	-1.6906216295849	-2.6971770920156497	0.330186904397919	-2.19767845464964	0.42432518923055	-1.12937124274826	-1.6551104382401498	1.85963585496984	1.19837970230692	-0.563012204451115	-0.976793633267482	-1.6551104382401498	0.00876454673682839	0.00876454673682839	-1.0653594780622	0.0	-0.0701730253264157	1.3351777361189399	0.105367862504749	-0.44358499338379903	-0.52239030995432	0.19402814242392602	0.6910876044591341	-0.8952950781989258	-2.19767845464964	-0.52239030995432	0.976793633267482	0.0789618883526667	1.05002570709707	0.636461718809469	0.6580756673602629	0.604585346583237	-0.0965586152896391	1.55948717001655	-0.256968879380086	-0.948927783595636	0.5425893294957589	-0.658075667360262	0.23889266784911398	-0.123011612835009	-0.819348843909036	-0.783103333893848	0.5527719466547459	0.320945426239443	-1.40225483961546	0.0613895795169814	0.140693743225248	-0.0877568550740367	-0.13184752503703098	-0.962767257431005	-2.03393606655888	-0.0526108673862316	0.31173127794009003	-1.42607687227285	0.158419975796993	0.0262963339058293	0.376838393944666	-0.783103333893848	0.11418529432142802	0.0613895795169814	0.0350649224537941	-0.771248856190946
1MA7W	-0.615141104595973	0.123011612835009	0.275129454289906	0.00876454673682839	2.30836181466664	1.11293984523014	-0.26603819897930703	0.6910876044591341	-0.140693743225248	-1.91147118828749	-1.4763120533416398	0.23889266784911398	1.14611335660259	0.52239030995432	0.844121707593991	0.8952950781989258	0.48261288381721995	0.414754435392883	-0.8316714753780531	0.0350649224537941	1.0653594780622	-0.11418529432142802	-0.5425893294957589	-2.10876310243032	-1.6906216295849	0.512370678114162	0.275129454289906	-0.512370678114162	0.00876454673682839	0.7363159173761301	0.6689983923324151	1.18059855546391	-0.39572529581448707	-1.6551104382401498	-0.24792064742520897	0.463010775531561	-0.6910876044591341	0.783103333893848	-0.11418529432142802	0.31173127794009003	-0.34875569551704494	0.158419975796993	0.0526108673862314	-1.0653594780622	-1.18059855546391	0.935267713852561	-0.604585346583237	1.2165480365286	0.22089418514744502	-0.8822856073460642	-0.0701730253264157	-0.783103333893848	0.976793633267482	-0.34875569551704494	1.7688250385187099	0.16730144510899697	-0.5324626635416311	0.908457868537385	0.49248344493036605	-0.38626462123273	0.20296698254706197	0.20296698254706197	-0.8316714753780531	0.7478585947633021	0.844121707593991	-0.39572529581448707	-0.23889266784911398	2.6971770920156497	-0.20296698254706197	1.18059855546391	0.908457868537385	-0.48261288381721995	-1.2736225888638302	-2.45762240440889	0.647230897017041	0.625765854268473	0.49248344493036605	1.2165480365286	-1.16318304340856	1.9690177837141298	1.45073686181061	0.293381232121193	-0.7478585947633021	-0.140693743225248	-0.0175297668069487	-1.58976355438896	-0.615141104595973	-0.6910876044591341	0.33945666908382	-1.18059855546391	-0.5733118454269979	-0.948927783595636	-1.6551104382401498	1.18059855546391	1.2165480365286	-0.49248344493036605	0.5733118454269979	0.7248705188777069	0.123011612835009	-1.53057636850434
1MGNQ	1.81236336286033	1.0200762327861999	-0.6689983923324151	-1.19837970230692	-1.2935983410341299	0.615141104595973	-1.14611335660259	-0.17619613114411997	0.229884117579232	-0.5324626635416311	0.8952950781989258	-0.8071493903015059	0.844121707593991	-0.658075667360262	0.0613895795169814	0.771248856190946	-0.658075667360262	-0.49248344493036605	1.12937124274826	0.433934970416483	0.948927783595636	-0.22089418514744502	0.433934970416483	0.0438362079597167	0.320945426239443	-0.320945426239444	-0.158419975796993	1.31410405776748	-0.0789618883526667	-0.414754435392883	0.24792064742520897	-0.8071493903015059	-1.72840252057389	-0.736315917376129	0.158419975796993	1.0054394025550502	0.0789618883526667	1.6906216295849	-0.948927783595636	-0.7248705188777069	-0.358084978322218	-1.7688250385187099	-0.463010775531561	-0.0789618883526667	0.7363159173761301	1.0653594780622	0.105367862504749	-0.948927783595636	-1.3568616481425	-0.583672667898502	-2.30836181466664	1.05002570709707	-0.26603819897930703	-1.6215716129475302	1.6551104382401498	-0.7478585947633021	0.0	-0.5940965287803989	1.3568616481425	1.4763120533416398	-0.00876454673682825	0.30254352056407896	0.11418529432142802	0.512370678114162	-0.13184752503703098	-1.37920301797242	1.0200762327861999	-0.13184752503703098	-0.869423773288886	-1.03493492975337	0.5024022233733549	0.5940965287803989	-0.869423773288886	0.976793633267482	-0.0526108673862316	-0.18510477917444002	0.5324626635416311	1.2541425146428502	-0.8071493903015059	0.0877568550740368	-0.6910876044591341	0.453276502912492	-0.17619613114411997	-1.16318304340856	-0.48261288381721995	0.49248344493036605	-0.40522152348183604	0.0175297668069487	0.21192207012032996	-0.0175297668069487	-1.3568616481425	-0.563012204451115	-1.2935983410341299	1.0054394025550502	1.2736225888638302	-1.09680356209351	-1.12937124274826	-0.7478585947633021	0.275129454289906	-0.512370678114162
1MJK3	-0.6689983923324151	0.856704181874433	-0.7135192986004641	-1.45073686181061	-1.0653594780622	-0.376838393944666	-0.991014865227371	-0.105367862504749	-0.819348843909036	-1.23512706836797	0.647230897017041	-1.11293984523014	-0.33945666908382	-1.58976355438896	-1.81236336286033	-0.21192207012032996	0.7478585947633021	0.20296698254706197	0.991014865227371	1.7688250385187099	0.275129454289906	-0.0789618883526667	-1.31410405776748	0.7950688960168041	-0.48261288381721995	0.5733118454269979	0.358084978322218	-2.19767845464964	0.39572529581448707	0.0877568550740368	-0.0175297668069487	0.8952950781989258	1.45073686181061	0.18510477917444002	-0.0262963339058291	-1.37920301797242	-0.0701730253264157	0.856704181874433	-0.7950688960168041	-0.33945666908382	-1.3351777361189399	0.229884117579232	-1.12937124274826	0.140693743225248	0.625765854268473	1.2736225888638302	0.7950688960168041	-1.0653594780622	-0.615141104595973	0.21192207012032996	-0.908457868537385	-0.658075667360262	0.284243506810051	1.42607687227285	0.5527719466547459	-0.615141104595973	0.17619613114411997	-1.72840252057389	1.53057636850434	0.7595017835448499	0.24792064742520897	-1.91147118828749	-0.21192207012032996	0.20296698254706197	-0.0438362079597167	-0.8952950781989258	0.22089418514744502	1.23512706836797	-1.2935983410341299	0.22089418514744502	1.55948717001655	-0.22089418514744502	-0.991014865227371	1.05002570709707	-0.44358499338379903	0.882285607346063	-0.26603819897930703	0.0701730253264159	0.149550985421342	-0.26603819897930703	0.7248705188777069	-1.18059855546391	1.0054394025550502	-0.26603819897930703	-0.44358499338379903	1.37920301797242	1.14611335660259	1.4763120533416398	-0.26603819897930703	-1.6906216295849	0.7595017835448499	-0.783103333893848	-0.158419975796993	-1.08094792249234	0.583672667898502	0.8952950781989258	0.0877568550740368	0.26603819897930703	-0.13184752503703098	-0.8952950781989258
1MUQO	-0.6800015230981501	0.625765854268473	0.819348843909036	0.0262963339058293	0.7248705188777069	0.771248856190946	0.33945666908382	-2.03393606655888	-0.512370678114162	0.991014865227371	0.149550985421342	-1.4763120533416398	0.433934970416483	-0.20296698254706197	0.7135192986004641	-0.8316714753780531	1.0054394025550502	0.40522152348183604	1.53057636850434	0.0613895795169814	1.3351777361189399	-1.23512706836797	-0.358084978322218	0.869423773288886	1.0200762327861999	1.03493492975337	-0.39572529581448707	0.7950688960168041	-0.0175297668069487	-0.6800015230981501	-0.0877568550740367	-0.123011612835009	0.6800015230981501	-0.30254352056408	1.31410405776748	-0.615141104595973	0.40522152348183604	-0.229884117579232	-0.17619613114411997	-0.991014865227371	0.123011612835009	-0.7135192986004641	1.23512706836797	-1.2541425146428502	0.284243506810051	-0.149550985421342	-0.5024022233733549	1.9690177837141298	0.991014865227371	-0.275129454289906	1.40225483961546	0.256968879380086	-1.72840252057389	-1.58976355438896	-0.991014865227371	0.31173127794009003	1.2165480365286	0.49248344493036605	-1.6906216295849	0.0175297668069487	-0.5324626635416311	-2.45762240440889	-0.463010775531561	0.0438362079597167	0.0789618883526667	0.376838393944666	0.844121707593991	-0.844121707593991	-1.12937124274826	0.5324626635416311	0.636461718809469	-0.5024022233733549	-0.17619613114411997	1.6551104382401498	-0.158419975796993	-0.44358499338379903	1.16318304340856	0.0438362079597167	-0.908457868537385	0.7950688960168041	-0.140693743225248	-0.39572529581448707	1.72840252057389	1.3351777361189399	0.976793633267482	0.330186904397919	0.123011612835009	1.14611335660259	0.8952950781989258	0.13184752503703098	-0.463010775531561	-0.275129454289906	1.91147118828749	-0.39572529581448707	0.856704181874433	-2.19767845464964	0.453276502912492	0.5324626635416311	0.31173127794009003	-0.991014865227371
1N2EF	-1.16318304340856	-0.771248856190946	-0.604585346583237	0.5425893294957589	0.962767257431005	-0.38626462123273	-0.158419975796993	1.9690177837141298	-0.00876454673682825	0.948927783595636	-0.105367862504749	0.563012204451115	0.991014865227371	0.16730144510899697	0.0701730253264159	0.30254352056407896	0.275129454289906	0.38626462123273	0.0350649224537941	-0.52239030995432	-0.0438362079597167	0.433934970416483	-2.30836181466664	-0.20296698254706197	0.0350649224537941	1.9690177837141298	0.908457868537385	-0.921779971361295	-0.8071493903015059	-0.00876454673682825	-0.38626462123273	0.16730144510899697	-0.284243506810051	-0.16730144510899697	-0.7950688960168041	-1.55948717001655	0.819348843909036	0.5425893294957589	-0.921779971361295	1.42607687227285	0.7248705188777069	-0.647230897017041	0.34875569551704494	-1.6906216295849	0.882285607346063	-1.6215716129475302	2.10876310243032	0.935267713852561	0.976793633267482	0.0877568550740368	0.6689983923324151	0.463010775531561	-1.2541425146428502	2.03393606655888	-1.2736225888638302	-0.44358499338379903	-1.16318304340856	1.6551104382401498	1.37920301797242	-1.55948717001655	-0.6800015230981501	0.44358499338379903	-0.0877568550740367	-1.55948717001655	-1.7688250385187099	0.5024022233733549	-0.5940965287803989	1.42607687227285	-1.2165480365286	-2.6971770920156497	0.293381232121193	-0.5425893294957589	-0.8316714753780531	0.367445532417981	-1.85963585496984	1.55948717001655	0.8071493903015059	-1.2541425146428502	1.3351777361189399	1.16318304340856	1.6215716129475302	1.2541425146428502	0.18510477917444002	0.453276502912492	-0.604585346583237	0.18510477917444002	0.453276502912492	0.21192207012032996	-1.4763120533416398	-0.869423773288886	-0.284243506810051	-0.0701730253264157	1.6906216295849	-1.85963585496984	1.16318304340856	1.2935983410341299	0.583672667898502	1.37920301797242	2.45762240440889	1.2165480365286
1N5O9	0.962767257431005	1.4763120533416398	-0.52239030995432	-0.30254352056408	-0.5733118454269979	1.3568616481425	-0.11418529432142802	0.869423773288886	0.5527719466547459	-1.03493492975337	1.50289108284423	0.921779971361295	1.3351777361189399	-0.23889266784911398	1.7688250385187099	0.24792064742520897	1.7688250385187099	2.6971770920156497	-0.52239030995432	0.42432518923055	2.45762240440889	0.376838393944666	1.3568616481425	-0.123011612835009	-0.414754435392883	-0.783103333893848	0.33945666908382	-0.583672667898502	-1.50289108284423	-0.604585346583237	-1.6906216295849	-1.45073686181061	0.7595017835448499	0.0613895795169814	-0.0965586152896391	-0.13184752503703098	0.6689983923324151	0.0438362079597167	0.52239030995432	0.38626462123273	0.24792064742520897	-0.433934970416483	0.40522152348183604	0.948927783595636	-0.908457868537385	0.44358499338379903	0.0175297668069487	-0.23889266784911398	0.00876454673682839	0.123011612835009	-0.358084978322218	-1.0200762327861999	0.0701730253264159	1.3351777361189399	-0.0965586152896391	2.03393606655888	0.8071493903015059	-1.6551104382401498	0.19402814242392602	-0.140693743225248	0.5940965287803989	0.0613895795169814	0.7595017835448499	1.2541425146428502	-0.0175297668069487	2.6971770920156497	-0.229884117579232	1.3351777361189399	0.6910876044591341	-0.30254352056408	1.6551104382401498	0.7478585947633021	-0.5527719466547459	0.869423773288886	0.0	1.85963585496984	0.5024022233733549	-0.856704181874433	0.7950688960168041	0.856704181874433	0.463010775531561	0.935267713852561	0.105367862504749	1.08094792249234	0.7363159173761301	-0.7248705188777069	1.23512706836797	-0.330186904397919	-0.293381232121193	0.376838393944666	-0.6910876044591341	0.783103333893848	-0.8316714753780531	0.105367862504749	-1.3351777361189399	0.6910876044591341	0.42432518923055	0.19402814242392602	0.24792064742520897	0.702259280165172
1NV5F	0.5527719466547459	-0.18510477917444002	-0.453276502912492	-0.563012204451115	-0.24792064742520897	-1.3568616481425	-0.34875569551704494	0.8952950781989258	0.6800015230981501	0.0	-0.935267713852561	-0.11418529432142802	-0.658075667360262	0.22089418514744502	-0.40522152348183604	-1.0653594780622	0.6800015230981501	-0.8952950781989258	0.229884117579232	1.0054394025550502	0.702259280165172	1.6551104382401498	0.8316714753780531	-0.0526108673862316	1.55948717001655	0.49248344493036605	-1.91147118828749	1.45073686181061	1.3351777361189399	1.09680356209351	-1.40225483961546	-1.3568616481425	1.08094792249234	0.962767257431005	-1.42607687227285	0.583672667898502	1.2541425146428502	2.45762240440889	-0.991014865227371	0.26603819897930703	0.320945426239443	-1.2736225888638302	-0.0701730253264157	0.31173127794009003	1.31410405776748	1.23512706836797	0.47278912099226705	0.0965586152896391	1.7688250385187099	0.47278912099226705	0.0613895795169814	0.48261288381721995	-0.962767257431005	0.5733118454269979	-0.0262963339058291	-0.24792064742520897	0.563012204451115	0.47278912099226705	0.962767257431005	1.50289108284423	-1.3568616481425	0.0965586152896391	0.7135192986004641	-0.21192207012032996	-0.991014865227371	-0.991014865227371	0.0350649224537941	-0.367445532417981	-0.563012204451115	0.256968879380086	1.4763120533416398	0.844121707593991	0.819348843909036	0.7595017835448499	1.6551104382401498	1.03493492975337	0.44358499338379903	1.3568616481425	0.330186904397919	0.7595017835448499	0.604585346583237	0.414754435392883	-0.376838393944666	-1.3351777361189399	-0.5425893294957589	0.6910876044591341	0.6689983923324151	1.08094792249234	0.783103333893848	-0.414754435392883	-0.30254352056408	0.463010775531561	-0.844121707593991	-0.6800015230981501	1.7688250385187099	1.2165480365286	0.0789618883526667	-0.5940965287803989	-0.33945666908382	0.30254352056407896
1OKEX	0.11418529432142802	-0.0613895795169814	-0.414754435392883	-0.7595017835448499	0.0701730253264159	-0.0262963339058291	0.19402814242392602	-0.0438362079597167	-1.40225483961546	0.105367862504749	2.10876310243032	-0.39572529581448707	-1.31410405776748	0.433934970416483	0.123011612835009	0.00876454673682839	0.0262963339058293	-0.16730144510899697	0.615141104595973	-1.3351777361189399	-0.583672667898502	-0.0701730253264157	-1.58976355438896	-0.42432518923055	0.24792064742520897	-1.6551104382401498	0.463010775531561	-0.256968879380086	0.8316714753780531	1.19837970230692	-0.23889266784911398	1.14611335660259	0.5324626635416311	0.414754435392883	0.0877568550740368	0.0877568550740368	0.0965586152896391	0.908457868537385	1.7688250385187099	0.976793633267482	-0.8822856073460642	-1.05002570709707	1.6551104382401498	1.3568616481425	0.6580756673602629	0.284243506810051	0.908457868537385	-0.158419975796993	0.24792064742520897	0.13184752503703098	-0.275129454289906	-0.8316714753780531	-0.6689983923324151	0.34875569551704494	0.105367862504749	1.45073686181061	2.10876310243032	-1.0200762327861999	1.45073686181061	-1.53057636850434	0.13184752503703098	-0.736315917376129	-0.0262963339058291	0.00876454673682839	0.6689983923324151	-2.45762240440889	-0.16730144510899697	0.6580756673602629	0.844121707593991	0.962767257431005	-0.0877568550740367	-0.26603819897930703	-0.34875569551704494	0.376838393944666	0.702259280165172	-0.702259280165172	0.0701730253264159	1.0653594780622	-0.948927783595636	0.00876454673682839	-1.03493492975337	-1.19837970230692	1.9690177837141298	1.50289108284423	-1.03493492975337	-0.6689983923324151	1.37920301797242	0.882285607346063	-0.229884117579232	1.03493492975337	0.7135192986004641	-1.11293984523014	-1.19837970230692	-1.72840252057389	1.05002570709707	0.5024022233733549	0.39572529581448707	0.38626462123273	-0.5940965287803989	0.935267713852561
1PFEY	-1.42607687227285	-0.330186904397919	-1.55948717001655	0.105367862504749	-0.636461718809468	0.8952950781989258	-0.0965586152896391	-0.275129454289906	1.4763120533416398	-0.935267713852561	-0.17619613114411997	-1.0653594780622	0.0438362079597167	1.23512706836797	0.0	1.6906216295849	-0.844121707593991	-0.7135192986004641	-1.11293984523014	-0.22089418514744502	-0.453276502912492	0.5425893294957589	0.30254352056407896	-1.81236336286033	2.6971770920156497	0.0350649224537941	0.00876454673682839	2.03393606655888	-1.0653594780622	-0.367445532417981	1.45073686181061	2.30836181466664	-0.5024022233733549	-0.869423773288886	1.72840252057389	-0.275129454289906	-1.03493492975337	0.869423773288886	-1.6215716129475302	-1.6215716129475302	-1.19837970230692	1.2935983410341299	-1.03493492975337	0.869423773288886	0.149550985421342	1.2165480365286	0.11418529432142802	1.05002570709707	1.14611335660259	0.6580756673602629	-1.05002570709707	0.47278912099226705	-0.5024022233733549	-0.771248856190946	-2.03393606655888	-0.5733118454269979	0.34875569551704494	0.367445532417981	1.0054394025550502	0.7478585947633021	1.0200762327861999	0.636461718809469	0.0613895795169814	-0.771248856190946	1.0653594780622	0.0965586152896391	-1.05002570709707	-0.7478585947633021	1.3351777361189399	0.0262963339058293	-1.50289108284423	-1.6215716129475302	0.105367862504749	-0.5324626635416311	-1.2935983410341299	0.0701730253264159	2.30836181466664	-2.45762240440889	-0.26603819897930703	1.03493492975337	-0.636461718809468	1.40225483961546	-0.149550985421342	-2.45762240440889	-0.976793633267482	-0.658075667360262	0.0438362079597167	-0.604585346583237	-0.433934970416483	0.0175297668069487	0.433934970416483	-0.976793633267482	0.31173127794009003	-0.636461718809468	-0.358084978322218	0.7248705188777069	-0.453276502912492	2.03393606655888	-1.2541425146428502	-1.55948717001655
1PIEJ	-0.819348843909036	-1.11293984523014	1.72840252057389	1.31410405776748	-1.23512706836797	1.2736225888638302	0.991014865227371	-0.0350649224537942	0.140693743225248	0.0789618883526667	0.615141104595973	-0.844121707593991	0.948927783595636	0.40522152348183604	-0.5024022233733549	-1.55948717001655	-1.2541425146428502	-0.962767257431005	1.3351777361189399	0.17619613114411997	1.23512706836797	0.0701730253264159	0.21192207012032996	-1.2935983410341299	-0.256968879380086	-0.21192207012032996	0.20296698254706197	-0.24792064742520897	-0.8822856073460642	-1.37920301797242	-1.08094792249234	-0.7595017835448499	-1.0054394025550502	-1.03493492975337	-0.7248705188777069	-1.08094792249234	-0.0175297668069487	-0.16730144510899697	-1.08094792249234	0.7135192986004641	0.105367862504749	-1.3568616481425	0.17619613114411997	0.256968879380086	-0.11418529432142802	1.7688250385187099	-0.256968879380086	-0.433934970416483	1.42607687227285	0.140693743225248	-0.123011612835009	-0.23889266784911398	-0.38626462123273	-0.783103333893848	-0.21192207012032996	-0.149550985421342	0.771248856190946	-0.604585346583237	-0.8316714753780531	0.293381232121193	-1.08094792249234	-0.615141104595973	1.37920301797242	0.34875569551704494	2.19767845464964	0.6800015230981501	-1.18059855546391	0.19402814242392602	0.16730144510899697	-0.5940965287803989	-0.47278912099226705	-1.05002570709707	0.935267713852561	-0.908457868537385	1.2541425146428502	-0.5324626635416311	0.105367862504749	0.34875569551704494	0.284243506810051	0.563012204451115	0.783103333893848	1.81236336286033	0.433934970416483	-0.284243506810051	0.18510477917444002	-1.09680356209351	-0.330186904397919	0.105367862504749	-0.40522152348183604	0.7595017835448499	0.158419975796993	0.30254352056407896	1.6215716129475302	-0.330186904397919	1.45073686181061	-1.45073686181061	-1.3568616481425	0.0438362079597167	1.2165480365286	1.9690177837141298
